Country,Year,Revenue,Net_Income_Net_Profit_Losses,Total_Assets,Current_Market_Cap,Volume,EBITDA,Net_Debt,Total_Equity,ROIC,EBIT,Net_interest,CAPEX,Total_Liabilities,Total_Debt,Quick_ratio,Cash_and_equiv,Mkt_securities,Asset_Turnover,Net_marging,Debt_Equity,LogTotal_Assets,Lnrevenue,ROE,EBIT_CapEx_Interest_Expense,ROA,Debt_to_EBITDA,Debt_Ratio,Debt_Book_Capitalization,Debt_Equity_Ratio,Debt_Total_Capitalization,Cash_plus_Marketable_Securities_Debt,Market_Cap_to_Revenue_ratio,P_B_ratio,GDP_per_Capita,Inflation_Rate,Real_GDP_Growth_Rate,ESG_Committee,International_presence,Years_in_Market,ESG_Risk_Rating,Developed,Market_Cap_to_EBITDA,RandD_expense,Moodys_Credit_Rating_Category
1,0.8162392383277247,-0.4269895410343229,-0.3506248500342636,-0.542368917576279,-0.32670646406696247,0.08350333271948614,-0.40775005342275955,0.04066959724031504,-0.4416723216978832,-0.4392727978484185,-0.353077346464267,-0.16753805238788894,0.3664282484682973,-0.5275413052604921,-0.48702582159895774,2.6047791807098637,-0.4208918250154878,-0.3013691135161182,0.30340972213150796,0.05995063458667816,-0.5551252458983338,-0.6578041932635946,-0.48341868920945574,-0.27974069734846607,-0.044784968757027366,0.027225979777628955,0.24490191396525984,-0.6479030816531491,-0.39600933006244365,-0.5551252458983338,-0.39600933006244365,1.3289043836646264,0.26519294303524144,-0.13274091317806724,1.2155071108557158,0.3158661045456508,0.018248853563558782,-0.9819805060619659,0.15762208124782037,-0.878707605413742,-0.07616860186378163,0.323899234771733,10.872438354756271,-0.35779733816829273,1
2,-1.5534875826238037,0.05464075735569151,0.7177529616456199,0.03891836404759912,-0.26267006923825403,-0.29381093094709315,0.8666255338992319,0.026609416259575105,0.3716364577326257,1.3280253109338955,0.8980581380869906,-0.12384656763320678,-1.4950753049127077,-0.2621951789768669,-0.2925144948151756,-0.120392841679002,-0.3701284908626516,-0.08461354164765916,0.05670521915967228,0.0801213931448292,-0.5111315653466624,0.7362989578676357,0.7890719131621422,0.3300794765220726,2.3659607248337,0.17500743065663096,-0.08572748214834794,-0.5658849905570289,-0.349756915860764,-0.5111315653466624,-0.349756915860764,-0.2281852458106525,-0.7349780902856229,-0.6597247519937083,-0.6017815371693448,-0.3155913445056595,0.29020533582646435,-0.9819805060619659,0.15762208124782037,-0.2486347932266793,0.060478230992177355,0.323899234771733,-0.11392197493183195,-0.10267554063168051,1
2,-0.9610558773859216,-0.1382259015609643,-0.21408176256221212,0.03155196212888054,-0.207849036017126,-0.31539362933022774,0.09219885867096614,0.4839096984615844,0.35963955090911875,-0.0808312831241203,-0.19312043929089637,-0.06954658033117918,-1.1585483368854628,-0.2640836296351937,-0.042130315928251824,-0.2767627326048355,-0.38164791412356036,-0.2922755532903014,-0.6417368714966759,0.06518453614329946,-0.36616492240313786,0.7301492388984204,0.5607340545106312,-0.16154342478302963,0.11612545634620518,0.05729541543828492,-0.07162907618302992,-0.20641638295377862,-0.21977016541912509,-0.36616492240313786,-0.21977016541912509,-0.4154184380271405,-0.4264534851668379,-0.5967062116224302,-0.5421803114472956,-0.422453374345112,0.08053111530459729,-0.9819805060619659,0.15762208124782037,-0.22238175938555169,-0.04107090695028421,0.323899234771733,-0.08143976341036499,-0.06622956955502161,1
2,-0.36862417214803944,-0.08269825806087615,-0.04017793751260952,0.12833659229539474,-0.15218696509394233,-0.2801118271276366,0.23714796008230382,0.4933112132045755,0.48902197413105275,0.033575635458748775,-0.06691565085836838,-0.06722215024954939,-0.7235386304485522,-0.21464067703801548,0.013399424146819676,-0.20588119895998855,-0.3066762620281023,-0.27868907451089225,-0.6290701983941103,0.06878684447235682,-0.37219255112343036,0.8056441980953127,0.6379368957563913,-0.08938595350586022,0.09423732784113241,0.07429121711877558,-0.07385249185762455,-0.22597579676923044,-0.22458751482317219,-0.37219255112343036,-0.22458751482317219,-0.407761740879992,-0.3495100690257278,-0.5663333871025857,-0.668642968857536,-0.41273864435970725,-0.7793022809483819,-0.9819805060619659,0.15762208124782037,-0.19612872554442407,-0.10022574458666994,0.323899234771733,-0.07978685203576018,-0.041932255503915696,1
2,0.2238075330898426,0.06596662915609619,0.2867581065948386,0.29839542749686626,-0.14985495179879835,-0.28053816677865673,0.6280640586204366,0.5630639162501888,0.585171823034272,0.32569849145168545,0.3656996418567418,-0.06163520792042698,-1.025673602229872,-0.013346555494077645,0.19645125728310767,-0.0919479745980982,-0.15226322697315225,-0.21272481253117465,-0.4801629775057405,0.07236603759130136,-0.3112731819461465,0.9163374116332944,0.7996954120351588,0.03733598069481461,0.17408376520084695,0.097037981050345,-0.07614314596008881,-0.16514302680565535,-0.177895581718161,-0.3112731819461465,-0.177895581718161,-0.39602038603864237,-0.5148668100614529,-0.5830964182500542,-0.5320497914945393,-0.2184440446516118,0.6357168873853475,-0.9819805060619659,0.15762208124782037,-0.16987569170329647,-0.22922383289031412,0.323899234771733,-0.09670834869060088,-0.017634941452809767,1
2,0.8162392383277247,0.02435231429369718,-0.21343129787099957,0.3171690820756997,-0.2522600557452051,-0.31023447162295664,0.42827393533226504,0.8331699942551529,0.5457565311206198,-0.05505902101056295,0.0006900444175872415,-0.013934031560660443,-1.5176129977933217,0.05251056818406039,0.3534091955625009,-0.9531355449772471,-0.18163100998385906,-0.3124269130058066,-0.6154749158556677,0.06401068038072094,-0.2254671729082933,0.9272232397497207,0.759486380234602,-0.1734685793696014,0.07606420913874996,0.052106614725125545,-0.0695981108759888,-0.02697803248129735,-0.11890045783746266,-0.2254671729082933,-0.11890045783746266,-0.42503808118773934,-0.6986735135178191,-0.6701150548284368,-0.6101814266301718,0.034138934968912286,0.3166964335805713,1.0183501544346312,0.15762208124782037,-0.14362265786216885,-0.1322327890529877,0.323899234771733,-0.10621914093901268,0.018811029623849118,1
2,1.4086709435656068,-0.11098751552839686,-0.867488870480725,0.2596633733802459,-0.15007132138789533,-0.30657574927771475,-0.1742968638549829,0.9980657860982279,0.35498879827191204,-0.611380552975012,-0.7351186211430806,0.20037760560491272,-0.4454179470132641,0.12246990943245634,0.5834816507975359,-0.706818371660447,0.01096242483081755,-0.3137912036488805,-0.8994486295437943,0.048198171787852,-0.004602542731670457,0.8931279394732775,0.600111520292597,-0.5132041223185404,-0.04537825706152946,-0.008236956633116443,-0.0017647783843073319,0.26804451116209316,0.004659728047882768,-0.004602542731670457,0.004659728047882768,-0.4216616509367386,-0.29475359404410884,-0.5307130774171578,-0.5421803114472956,-0.11061054181361882,-0.11420663520697555,1.0183501544346312,0.15762208124782037,-0.11736962402104124,-0.07223832894742463,0.323899234771733,0.001701918600942596,0.055257000700508006,1
2,-1.5534875826238037,2.675666536320002,2.653698752353176,2.7388505311937417,0.2036410699381858,0.007582297409203921,3.582575360709743,-3.435099381646481,4.154074399682497,0.5405908408313883,3.1693785170642346,-0.64868740409925,-3.0676567165547795,0.9660623276135659,0.07063027776677333,1.1730029522916106,2.188326991282713,2.9825328718431745,0.30844480214181236,0.07028042602962398,-0.5659503501316411,1.6021158349458755,1.6770243560266551,0.06874941613202622,-0.16103405038279148,0.11187372993301702,-0.08606848484319247,-0.7034746429716104,-0.4079654458191093,-0.5659503501316411,-0.4079654458191093,0.5831103497957211,-0.7639928520627219,-0.6606997781823631,-0.6017815371693448,-0.3155913445056595,0.29020533582646435,-0.9819805060619659,0.15762208124782037,0.11890768054910728,-0.23536434428528327,0.323899234771733,-0.10613505382067782,1.4159065875624397,1
2,-0.9610558773859216,2.337446577980421,1.043063418594044,2.7442487759337886,0.4281673686924925,-0.04647592960297682,2.123722984261743,-3.470508819567663,4.261213828747907,0.07122912356833558,1.218908581896307,-0.7251054284457524,-2.415683988884744,0.8816686119452986,0.18996084098127006,1.641805112992561,1.784362820643219,3.378758740804563,0.070756641799379,0.06610109997536495,-0.5548513771672828,1.602955525934718,1.6207324197454578,-0.0953656038631006,-0.10300708385711697,0.07359086015387072,-0.08363689817557052,-0.6723144622307012,-0.3957099114524409,-0.5548513771672828,-0.3957099114524409,0.4352640845722307,-0.6554970149795865,-0.6175843766611416,-0.5421803114472956,-0.422453374345112,0.08053111530459729,-0.9819805060619659,0.15762208124782037,0.14516071439023487,-0.322825740547866,0.323899234771733,-0.08314750237661432,1.5373931578179694,1
2,-0.36862417214803944,2.3840333234943625,1.3204035747862406,3.20365224310676,0.8624408388409064,0.34804102984431073,2.4874710642691826,-4.289556940537094,4.802817182711022,0.15652424705798593,1.6604803519836375,-0.5462086694318962,-3.713173260190889,1.179617579717533,0.303143505340975,1.3387519615522288,2.1617200076117733,4.2565735998731995,-0.13633962743997208,0.06691275930946282,-0.5515484605394889,1.66984120196408,1.628877380402005,-0.08483733933057927,-0.15761577520880152,0.07538148023353008,-0.08354248980700556,-0.668062035001546,-0.3921106102392355,-0.5515484605394889,-0.3921106102392355,0.47486541904312113,-0.49870363966107706,-0.5546556844279613,-0.668642968857536,-0.41273864435970725,-0.7793022809483819,-0.9819805060619659,0.15762208124782037,0.1714137482313625,-0.3737741267202443,0.323899234771733,-0.0684005651022845,1.658879728073499,1
2,0.2238075330898426,2.9972511865023135,2.2320328700904337,3.324917420126318,0.7187951797759398,0.23309182506341558,3.450216639852757,-3.9631104470088587,4.861061675179042,0.3114318847558978,2.6163282454574635,-0.39216276721403126,-4.897375752965331,1.3321550075205175,0.16902752595401055,1.0507669018628616,2.75341023851007,3.414153900244446,0.17134730475854357,0.06836721858263325,-0.5648020102204702,1.6861433110170498,1.7251880716668453,-0.007285969757932114,-0.291701175399837,0.09270111253800216,-0.08549611982546473,-0.703852067026026,-0.4066858228564474,-0.5648020102204702,-0.4066858228564474,0.5637164675107714,-0.6241602188579312,-0.583147983356603,-0.5320497914945393,-0.2184440446516118,0.6357168873853475,1.0183501544346312,0.15762208124782037,0.1976667820724901,-0.4848765264730941,0.323899234771733,-0.08761380436903063,1.7803662983290287,1
2,0.8162392383277247,2.8594506583838264,2.847260626054751,3.3080715645982486,0.35454888367710125,0.07827972969641019,2.883767017330348,-3.714121875641911,5.409784089753677,0.47447011794532584,1.864598415675342,-0.6641194470658882,-4.538384103063548,0.8253199604168127,-0.14248358057748906,1.1364090151821236,3.4402025000827297,2.3934474073132144,0.09860157983801168,0.07033041584368553,-0.5967434670573507,1.6839091535219777,1.7051214127860816,0.02044830666102858,-0.1461045472515248,0.10539342805188705,-0.08671942290533388,-0.7733089100376186,-0.4433190298709763,-0.5967434670573507,-0.4433190298709763,1.2326622408980557,-0.7265765961254709,-0.6613894499924715,-0.6101814266301718,0.034138934968912286,0.3166964335805713,1.0183501544346312,0.15762208124782037,0.22391981591361773,-0.401340887561177,0.323899234771733,-0.09590424996872977,1.9018528685845584,1
2,1.4086709435656068,2.3445438255773317,0.4889893478640654,3.251393294576341,0.6394113871329553,0.0448761571416404,1.3726934366248489,-2.695204996550324,5.372264427403946,-0.11638360610668608,-0.016180442982708564,-1.0497578770629539,-5.273629701943116,0.763005956139219,-0.07516250170640883,0.7946093420964515,4.839977860104211,0.5906099035992094,-0.181648808146539,0.06429648474590305,-0.5908514282604941,1.676320643420708,1.621981960378846,-0.16487110526863927,-0.08576003021765669,0.05785294612848944,-0.08428637691893255,-0.7567566337704537,-0.43639542028096157,-0.5908514282604941,-0.43639542028096157,0.6448917244949511,-0.5764780971861541,-0.6134774711807724,-0.5421803114472956,-0.11061054181361882,-0.11420663520697555,1.0183501544346312,0.15762208124782037,0.25017284975474535,-0.3496693583373106,0.323899234771733,-0.04944503984164264,2.0233394388400883,1
2,-1.5534875826238037,-0.39470651188017775,-0.2991065368383313,-0.4877236961536206,-0.3223644896088127,-0.40730017109142114,-0.35204031471887,0.03442555930981619,-0.39846373290858716,0.14394770796436737,-0.29012726370951153,-0.13833477204447833,0.30790472664843316,-0.47359811614682,-0.4519486907186378,0.8937819867839272,-0.2811425193938785,-0.32374466051760414,-0.15545086122078808,0.06719969762850359,-0.4266518718049511,-0.22749285360947757,-0.18945749211348456,-0.04641132543246443,-0.2762500227495317,0.07685112661065716,-0.07369901222626966,-0.44622384348013244,-0.2702630841575568,-0.4266518718049511,-0.2702630841575568,0.06914613587896293,-0.21939526677436666,-0.345060099135445,-0.6017815371693448,-0.3155913445056595,0.29020533582646435,-0.9819805060619659,0.15762208124782037,-0.6686833346847211,-0.21071079634549505,0.323899234771733,-0.006238733066156575,-0.3456486811427398,1
2,-0.9610558773859216,-0.4137067114377416,-0.3058204996153534,-0.4683646099081755,-0.29862694639457066,-0.40946784564901656,-0.3353452729946674,0.0740008865075339,-0.39241423202769843,0.22114268763100908,-0.2812916688665422,-0.13252706345608337,0.32226591606321897,-0.44641308896756193,-0.41906936827499325,0.3411827852230164,-0.2552431318332911,-0.34196376085800356,-0.8184417135075707,0.06805337548679943,-0.2981329097632254,-0.1331412797513615,-0.340860847597322,-0.08238010464139818,0.6132506366721524,0.0662697138876344,-0.06865214967302082,-0.26602581587831486,-0.1683756826137779,-0.2981329097632254,-0.1683756826137779,-0.1630453798476395,0.5209121271803435,-0.17161800560902113,-0.5421803114472956,-0.422453374345112,0.08053111530459729,-0.9819805060619659,0.15762208124782037,-0.6424303008435934,-0.2993461710814009,0.323899234771733,0.010003206383744755,-0.33350002411718677,1
2,-0.36862417214803944,-0.4028727850512956,-0.27950791289205573,-0.4140880083504171,-0.24980056043318158,-0.39521461981696243,-0.3336257433943936,0.07243597768114875,-0.3515206693914944,0.2064802092446233,-0.2786375329684292,-0.13236707071508716,0.28764860531948666,-0.3910688704569704,-0.46236804241808793,-1.0872108103531832,-0.43527048656644474,-0.2998902533259746,-1.0070598316993946,0.07070822492207643,-0.5183546051589921,0.06526072473987751,-0.24894979816784488,-0.04338923320711793,0.6863118586337134,0.07031696695203704,-0.08003824080157233,-0.6755935556575655,-0.3571041722533454,-0.5183546051589921,-0.3571041722533454,0.028061408952314622,1.0817834779651097,-0.029288827626604588,-0.668642968857536,-0.41273864435970725,-0.7793022809483819,-0.9819805060619659,0.15762208124782037,-0.6161772670024659,-0.35097842820911307,0.323899234771733,0.0943384075904145,-0.3213513670916338,1
2,0.2238075330898426,-0.38226370963966716,0.7387648150501016,-0.27575797434636734,-0.22754276640424836,-0.3973174036871331,-0.32928116173285316,0.15588072473258519,-0.08717153863107698,-0.03460565032965789,-0.2703450032821312,-0.12637627405326257,0.28585728341978794,-0.38967863282313314,-0.3534604328576526,0.2885982201329131,-0.34697469712159584,-0.3073073510900271,-1.2401441613447277,0.17817957084305597,-0.4577455700734721,0.37273484993232675,-0.11067722231853981,0.96120771072956,0.12745646752879197,0.3172330682390619,-0.05455233157955353,-0.4461015285879332,-0.29821215415265007,-0.4577455700734721,-0.29821215415265007,-0.3110900603180266,0.8637107135379106,-0.4475114436874113,-0.5320497914945393,-0.2184440446516118,0.6357168873853475,-0.9819805060619659,0.15762208124782037,-0.5899242331613382,-0.46357213534119573,0.323899234771733,0.11993005549996996,-0.30920271006608085,1
2,0.8162392383277247,-0.3762605707845313,-0.2990890594255209,-0.290229008670734,-0.30837898330675595,-0.3989090711145451,-0.33384925612163846,0.13702577350348233,-0.11911874901875295,-0.13322845406944636,-0.279898860206907,-0.1306539343115506,0.3005522867791166,-0.3860797590274849,-0.3529575077907782,-0.36686377103407714,-0.36415294531996284,-0.27632669275259314,-1.1621253882307983,0.0660601666696461,-0.44332363610435366,0.34789813952461496,-0.07673537927007516,-0.17804131393178266,0.2903358844974216,0.05261657754721153,-0.052327138697918454,-0.42459095982257744,-0.2850697421563395,-0.44332363610435366,-0.2850697421563395,-0.29257325717863897,-0.2059869751071508,-0.6214118639164911,-0.6101814266301718,0.034138934968912286,0.3166964335805713,1.0183501544346312,0.15762208124782037,-0.5636711993202106,-0.37891521268549444,0.323899234771733,-0.010237755073238469,-0.2970540530405279,1
2,1.4086709435656068,-0.36173137247224624,-0.28518997977477967,-0.28380112133117796,-0.2939531789214629,-0.3969361589373659,-0.326758412674215,0.12277965661337616,-0.11840451212632383,-0.09919871451225813,-0.27153515246027915,-0.12710953341441789,0.3073789245896162,-0.3759244228937879,-0.3579692183193036,-0.4711103649846329,-0.30400655332160764,-0.29741674633321746,-1.0659167022961795,0.06664777486598526,-0.45002640649075887,0.35907778818776953,-0.003109510198205823,-0.1616075020477955,0.126118313080671,0.0560088204493324,-0.05665187040087869,-0.44835088172311727,-0.2911385647841253,-0.45002640649075887,-0.2911385647841253,-0.27744013641550025,-0.1642589173907977,-0.5858763620672072,-0.5421803114472956,-0.11061054181361882,-0.11420663520697555,1.0183501544346312,0.15762208124782037,-0.537418165479083,-0.32655010588815353,0.323899234771733,0.0034070908651509437,-0.28490539601497494,1
2,-1.5534875826238037,-0.4355690037759919,-0.3401411512663643,-0.5065424916420161,-0.3510890783465968,-0.3303242673749766,-0.3985748737088734,0.09089858495755158,-0.4045258313476202,-0.26764719413986104,-0.34203282828487713,-0.1443318484039434,0.35883094603436383,-0.49986619636315355,-0.47156710704479204,-0.23463357811744298,-0.4708816419371108,-0.3269840760882971,-0.9494618109748891,0.06255732476139717,-0.507475232860363,-0.3393783213431549,-0.6036545988917341,-0.21645781715905407,-0.05742754089918203,0.04404438809848241,-0.039723207669751966,-0.5684737676346451,-0.3460731027541416,-0.507475232860363,-0.3460731027541416,-0.01713276385991791,-0.2287267576507102,-0.5841118380594148,-0.6017815371693448,-0.3155913445056595,0.29020533582646435,-0.9819805060619659,0.15762208124782037,-0.9574667069371249,0.5042420939083686,0.323899234771733,0.1689479741254717,-0.38209465221939864,1
2,-0.9610558773859216,-0.4293599733887099,-0.3628173095191857,-0.5019978120382705,-0.34069947030920644,-0.3427369249522952,-0.3895196902340476,0.0839187596263515,-0.4062785292558337,-0.23304902343719852,-0.33474037037509885,-0.1397040601149886,0.3584556692072753,-0.4907169992309083,-0.4687660358391051,-0.37347528067990876,-0.41582523168244345,-0.34851761260930497,-0.8267531642828501,0.05687695777468765,-0.49207721561493073,-0.3100607211077982,-0.5138235038302555,-0.31769598295097956,-0.0812497436737219,0.022178578373347017,-0.060543074023013385,-0.5544080919888834,-0.33081452440657083,-0.49207721561493073,-0.33081452440657083,-0.030569921119097183,-0.05479045347026426,-0.4837081792541871,-0.5421803114472956,-0.422453374345112,0.08053111530459729,-0.9819805060619659,0.15762208124782037,-0.9312136730959972,0.38156134344608833,0.323899234771733,0.10102794858480843,-0.37602032370662214,1
